id,cycle,s1,s2,s3,s4,ttf,label_bnc
59,202,1416.56,552.86,47.78,520.14,29,1
59,203,1418.08,551.99,47.89,520.66,28,1
59,204,1412.49,552.36,47.65,520.49,27,1
59,205,1418.72,552.1,47.73,520.65,26,1
59,206,1420.36,551.76,47.75,520.55,25,1
59,207,1416.11,552.05,47.95,520.46,24,1
59,208,1424,552.05,48.01,520.11,23,1
59,209,1414.54,552.5,47.67,520.92,22,1
59,210,1421,552.12,47.92,520.66,21,1
59,211,1416.89,551.74,47.94,520.25,20,1
59,212,1421.01,552.58,47.85,520.16,19,1
59,213,1423.3,552.11,47.85,520.45,18,1
59,214,1417.63,552.05,47.91,520.68,17,1
59,215,1418.44,551.59,47.92,520.53,16,1
59,216,1425.27,552.32,47.95,520.28,15,1
59,217,1418.95,551.86,47.86,519.86,14,1
59,218,1414.18,552.43,47.92,519.61,13,1
59,219,1417.33,552.05,47.96,519.96,12,1
59,220,1417.58,551.62,47.95,520.26,11,1
59,221,1424.94,552.14,48.24,520.45,10,1
59,222,1427.51,552.04,48.1,519.87,9,1
59,223,1424.16,551.68,48.22,520.07,8,1
59,224,1420.56,551.66,48.08,519.62,7,1
59,225,1422.57,551.64,48.16,520.3,6,1
59,226,1420.92,552.27,48.25,520.05,5,1
59,227,1425.92,551.83,48.08,519.24,4,1
59,228,1432.85,551.3,48.08,519.36,3,1
59,229,1429.64,551.35,48.41,519.44,2,1
59,230,1429.54,551.33,48.14,518.99,1,1
59,231,1425.87,550.88,48.14,519.09,0,1
60,1,1394.7,554.13,47.69,521.92,171,0
60,2,1400.03,553.43,47.44,521.18,170,0
60,3,1410.91,552.92,47.45,521.78,169,0
60,4,1402.44,553.71,47.42,521.86,168,0
60,5,1406.07,553.36,47.3,521.3,167,0
60,6,1412.78,553.5,47.34,521.6,166,0
60,7,1403.04,553.45,47.5,521.76,165,0
60,8,1407.92,553.93,47.49,521.72,164,0
60,9,1400.44,553.78,47.46,521.76,163,0
60,10,1411.79,553.24,47.49,521.58,162,0
60,11,1403.58,554.03,47.59,521.96,161,0
60,12,1407.71,553.15,47.52,521.59,160,0
60,13,1401.59,554.25,47.27,521.47,159,0
60,14,1400.98,554.27,47.51,521.58,158,0
60,15,1406.37,554.39,47.5,521.72,157,0
60,16,1405.9,554.13,47.32,521.63,156,0
60,17,1402.37,553.87,47.49,521.85,155,0
60,18,1401.8,553.85,47.34,521.99,154,0
60,19,1401.74,553.72,47.18,521.58,153,0
60,20,1410.94,553.84,47.42,521.46,152,0
60,21,1407.02,553.36,47.53,521.46,151,0
60,22,1402.06,553.93,47.55,521.54,150,0
60,23,1403.05,553.89,47.4,521.82,149,0
60,24,1399.39,553.18,47.45,521.42,148,0
60,25,1396.96,552.73,47.44,521.41,147,0
60,26,1405.04,553.55,47.53,521.37,146,0
60,27,1408.74,553.95,47.53,521.45,145,0
60,28,1407.07,553.47,47.39,521.76,144,0
60,29,1405.24,553.56,47.4,521.68,143,0
60,30,1405.61,553.9,47.65,521.13,142,0
60,31,1405.05,553.72,47.35,521.82,141,0
60,32,1408.66,553,47.49,521.92,140,0
60,33,1401.11,554.04,47.31,521.47,139,0
60,34,1408.11,553.31,47.36,521.63,138,0
60,35,1404.51,553.89,47.37,521.84,137,0
60,36,1411.93,553.42,47.46,521.25,136,0
60,37,1406.96,553.38,47.35,522.25,135,0
60,38,1405.01,553.36,47.51,522.39,134,0
60,39,1402.28,553.81,47.48,521.79,133,0
60,40,1409.06,554.14,47.49,521.36,132,0
60,41,1404.31,554.33,47.3,521.46,131,0
60,42,1406.26,553.95,47.49,521.33,130,0
60,43,1396.66,553.92,47.43,521.86,129,0
60,44,1405.38,552.95,47.64,521.51,128,0
60,45,1405.56,554.66,47.48,521.71,127,0
60,46,1404.31,553.78,47.71,521.67,126,0
60,47,1407.69,553.22,47.39,521.5,125,0
60,48,1404.54,552.99,47.6,521.62,124,0
60,49,1401.84,553.57,47.45,521.64,123,0
60,50,1405.06,553.2,47.58,521.52,122,0
60,51,1415.17,553.91,47.58,521.88,121,0
60,52,1412.02,553.52,47.46,521.06,120,0
60,53,1403.92,553.1,47.45,521.48,119,0
60,54,1404.14,554.72,47.37,521.75,118,0
60,55,1403.18,554.11,47.48,521.74,117,0
60,56,1398.14,553.27,47.68,521.78,116,0
60,57,1399.21,553.27,47.39,521.89,115,0
60,58,1411,554.02,47.57,521.25,114,0
60,59,1406.69,553.21,47.43,521.47,113,0
60,60,1404.39,552.82,47.56,521.68,112,0
60,61,1402.93,553.55,47.4,521.93,111,0
60,62,1411.56,553.58,47.43,521.56,110,0
60,63,1408.66,553.38,47.29,521.21,109,0
60,64,1403.72,553.13,47.56,521.15,108,0
60,65,1419.87,553.02,47.43,521.44,107,0
60,66,1404.86,554.4,47.55,520.96,106,0
60,67,1402.94,552.76,47.63,521.53,105,0
60,68,1408.68,553.11,47.6,521.52,104,0
60,69,1409.76,553.94,47.53,521.7,103,0
60,70,1409.92,553.84,47.5,521.34,102,0
60,71,1403.92,554.27,47.55,521.26,101,0
60,72,1403.56,553.17,47.45,521.15,100,0
60,73,1409.54,553.63,47.28,521.32,99,0
60,74,1406.79,553.84,47.46,521.69,98,0
60,75,1402.72,553.23,47.65,521.33,97,0
60,76,1405.72,553.95,47.36,521.43,96,0
60,77,1408.98,553.24,47.7,521.47,95,0
60,78,1399.87,553.54,47.49,521.26,94,0
60,79,1411.1,553.86,47.44,521.75,93,0
60,80,1406.51,553.02,47.47,521.73,92,0
60,81,1406.2,552.75,47.61,521.19,91,0
60,82,1408.53,552.76,47.52,521.94,90,0
60,83,1404.68,552.72,47.45,521.71,89,0
60,84,1410.36,553.54,47.43,521.5,88,0
60,85,1407.37,553.13,47.44,521.88,87,0
60,86,1400.67,553.63,47.43,522.08,86,0
60,87,1410.81,553.66,47.48,521.13,85,0
60,88,1407.24,553.92,47.38,521.59,84,0
60,89,1410.34,553.11,47.7,521.02,83,0
60,90,1404.47,554.29,47.36,521.1,82,0
60,91,1403.53,553.11,47.51,522.05,81,0
60,92,1405.79,553.76,47.67,521.44,80,0
60,93,1406.59,553.78,47.43,521.13,79,0
60,94,1412.45,553.5,47.44,521.75,78,0
60,95,1407.51,554.12,47.6,521.27,77,0
60,96,1415.13,553.77,47.31,521.71,76,0
60,97,1412.54,553.23,47.57,521.33,75,0
60,98,1416.64,553.34,47.54,521.31,74,0
60,99,1412.3,553.2,47.56,521.51,73,0
60,100,1407.08,553.25,47.59,521.37,72,0
60,101,1409.48,552.7,47.36,521.43,71,0
60,102,1409.59,553.27,47.67,521.5,70,0
60,103,1413.69,553.89,47.63,521.35,69,0
60,104,1412.56,553.37,47.53,521.72,68,0
60,105,1414.52,553.57,47.59,521.19,67,0
60,106,1413.47,553.06,47.68,521.5,66,0
60,107,1401.65,553.49,47.52,521.64,65,0
60,108,1406,553.06,47.57,520.86,64,0
60,109,1413.09,552.92,47.56,521.27,63,0
60,110,1402.25,552.79,47.59,521.5,62,0
60,111,1412.5,553.75,47.41,521.78,61,0
60,112,1407.55,553.35,47.58,521.3,60,0
60,113,1406.55,552.96,47.65,521.51,59,0
60,114,1409.34,552.43,47.56,521.01,58,0
60,115,1407.75,553.42,47.54,521.16,57,0
60,116,1410.35,553.12,47.55,521.38,56,0
60,117,1416.93,552.95,47.6,521.15,55,0
60,118,1409.86,552.96,47.55,521.1,54,0
60,119,1411.48,553.42,47.84,521.26,53,0
60,120,1414.06,552.7,47.4,521.5,52,0
60,121,1412.15,553.35,47.65,520.92,51,0
60,122,1420.57,552.62,47.51,521.25,50,0
60,123,1414.63,552.77,47.66,521.18,49,0
60,124,1418.02,553.64,47.57,521.22,48,0
60,125,1414.03,552.89,47.78,521.43,47,0
60,126,1417.84,552.97,47.53,521.12,46,0
60,127,1408.61,552.61,47.69,521.15,45,0
60,128,1412.43,552.97,47.71,520.5,44,0
60,129,1414.79,552.7,47.83,521.19,43,0
60,130,1418.57,552.43,47.88,520.72,42,0
60,131,1413.4,552.41,47.61,520.73,41,0
60,132,1411.76,552.82,47.92,520.98,40,0
60,133,1410.27,552.75,47.7,521.03,39,0
60,134,1419.92,552.62,47.56,520.64,38,0
60,135,1411.56,553.02,48.04,520.92,37,0
60,136,1415.23,552.87,47.83,521.04,36,0
60,137,1415.1,552.57,47.69,521.2,35,0
60,138,1410.28,552.78,47.78,521.15,34,0
60,139,1412.09,553.33,47.83,520.85,33,0
60,140,1417.27,552.82,47.68,520.56,32,0
60,141,1414.42,553.38,47.92,521.09,31,0
60,142,1415.97,552.8,47.72,520.72,30,1
60,143,1420.32,553.24,47.7,520.72,29,1
60,144,1419.5,552.61,47.83,520.99,28,1
60,145,1418.11,552.2,47.8,520.16,27,1
60,146,1421.76,552.32,47.95,520.93,26,1
60,147,1422.39,552.09,47.65,520.38,25,1
60,148,1419.37,553,47.83,521.51,24,1
60,149,1418.29,552.7,47.94,520.36,23,1
60,150,1416.97,552.07,47.98,520.33,22,1
60,151,1413.38,551.8,47.89,521.06,21,1
60,152,1426.08,552.42,47.83,520.1,20,1
60,153,1414.98,551.85,47.8,520.06,19,1
60,154,1421.96,552.18,47.9,520.66,18,1
60,155,1420.77,551.36,47.85,520.88,17,1
60,156,1412.51,552.84,47.86,520.13,16,1
60,157,1416.67,551.55,48.02,520.14,15,1
60,158,1422.86,552.14,47.96,520.34,14,1
60,159,1420.06,551.58,48.01,520.52,13,1
60,160,1423.18,552.83,48.21,519.84,12,1
60,161,1424.31,551.76,48.05,520.19,11,1
60,162,1426.7,551.86,48.01,520.49,10,1
60,163,1421.99,552.21,47.96,520.12,9,1
60,164,1424.57,551.36,48,519.82,8,1
60,165,1425.62,552.69,48.19,520.61,7,1
60,166,1426.33,551.7,48.08,520.51,6,1
60,167,1431.86,551.67,47.91,520.02,5,1
60,168,1424.66,551.99,48.07,519.95,4,1
60,169,1427.89,551.78,47.96,519.55,3,1
60,170,1428.3,552.02,48.26,520.38,2,1
60,171,1424.11,551.35,48.19,519.53,1,1
60,172,1434.09,551.21,48.04,520.44,0,1
61,1,1399.41,554.88,47.15,522.36,184,0
61,2,1397.21,554.86,47.45,522.39,183,0
61,3,1394.93,555.18,47.1,522.39,182,0
61,4,1396.35,554.65,47.17,522.12,181,0
61,5,1395.61,554.74,47.34,522.6,180,0
61,6,1396.52,555.11,47.3,522.57,179,0
61,7,1400.51,554.66,47.07,522.69,178,0
61,8,1387.62,554.06,47.05,522.24,177,0
61,9,1393.68,554.63,47.21,522.42,176,0
61,10,1391.52,554.61,46.95,522.99,175,0
61,11,1401,554.23,47.01,523,174,0
61,12,1395.53,554.7,47.15,522.36,173,0
61,13,1397.64,553.9,47.25,522.13,172,0
61,14,1400.13,555.1,47.1,522.07,171,0
61,15,1397.46,554.76,47.26,522.11,170,0
61,16,1397.98,554.14,47.12,522.91,169,0
61,17,1396.9,554.42,47.27,522.88,168,0
61,18,1396.89,555.31,46.88,522.61,167,0
61,19,1395.31,555.05,46.97,522.42,166,0
61,20,1391.93,555.09,47.2,522.19,165,0
61,21,1393.75,554.28,46.94,522.2,164,0
61,22,1395.37,555.13,47.15,522.7,163,0
61,23,1404.09,554.78,47.27,523.13,162,0
61,24,1397.46,554.63,47.08,522.76,161,0
61,25,1396.31,555.86,47.26,523.12,160,0
61,26,1399.38,553.89,47.11,522.1,159,0
61,27,1396.4,554.33,47.18,522.15,158,0
61,28,1391.54,554.47,47.2,522.52,157,0
61,29,1396.08,554.18,47.06,522.49,156,0
61,30,1401.37,554.43,47.05,522.98,155,0
61,31,1396.31,554.58,47.18,522.75,154,0
61,32,1398.32,554.3,47.24,522.52,153,0
61,33,1392.19,555.39,47.13,522.78,152,0
61,34,1403.92,554.38,47.15,522.54,151,0
61,35,1389.4,554.25,47.15,521.72,150,0
61,36,1396.22,554.54,47.04,522.61,149,0
61,37,1393.46,554.3,47.26,522.18,148,0
61,38,1394.77,554.33,47.14,522.35,147,0
61,39,1393.72,555.02,47.03,522.37,146,0
61,40,1400.9,554.79,47.02,522.32,145,0
61,41,1401.65,554.85,47.21,522.39,144,0
61,42,1394.91,554.25,47.18,522.2,143,0
61,43,1398.73,555.57,47.1,522.13,142,0
61,44,1401.28,555.3,47.08,522.38,141,0
61,45,1402.3,554.9,47.05,522.37,140,0
61,46,1402.73,554.57,46.86,522.74,139,0
61,47,1403.35,554.74,47.18,522.27,138,0
61,48,1405.84,554.26,47.06,522.56,137,0
61,49,1399.53,554.41,47.16,522.28,136,0
61,50,1399.9,554.42,47.08,522.25,135,0
61,51,1393.16,554.59,47.22,522.21,134,0
61,52,1392.33,554.23,47.22,521.84,133,0
61,53,1388.09,554.15,47.17,522.04,132,0
61,54,1396.48,555.23,46.95,522.49,131,0
61,55,1398.49,555.09,47.09,522.33,130,0
61,56,1396.88,553.98,47.11,521.93,129,0
61,57,1400.87,554.46,47.31,522.11,128,0
61,58,1396.23,554.3,47.31,522.37,127,0
61,59,1399.7,554.14,47.28,522.14,126,0
61,60,1397.64,554.26,47.02,522.3,125,0
61,61,1396.24,553.33,47.06,522.47,124,0
61,62,1400.16,554.32,47.34,522.25,123,0
61,63,1394.74,555.39,47.17,522.47,122,0
61,64,1396.47,554.03,47.03,522.59,121,0
61,65,1400.82,554.8,47.05,522.58,120,0
61,66,1397.36,554.86,47.17,522.73,119,0
61,67,1401.4,554.55,47.47,522.46,118,0
61,68,1400.42,553.83,47.1,522.07,117,0
61,69,1403.65,553.82,47.24,522.22,116,0
61,70,1397.31,554.57,47.16,522.01,115,0
61,71,1404.7,554.38,47.33,522.28,114,0
61,72,1402.17,553.74,47.18,523,113,0
61,73,1405.02,554.5,47.2,522.41,112,0
61,74,1400.38,554.43,47.23,522.68,111,0
61,75,1402.13,554.35,47.15,522.15,110,0
61,76,1404.36,553.85,47.28,522.46,109,0
61,77,1400.62,554.98,47.28,522.49,108,0
61,78,1396.19,554.76,47.26,522.05,107,0
61,79,1402.17,554.68,47.27,522.56,106,0
61,80,1399.65,555.12,47.24,521.99,105,0
61,81,1400.8,554.67,47.35,521.86,104,0
61,82,1402.7,554.61,47.15,522.71,103,0
61,83,1397.8,555.02,47.11,521.92,102,0
61,84,1404.03,554.27,47.22,521.7,101,0
61,85,1397.96,554.18,47.23,522.36,100,0
61,86,1399.43,554.58,47.32,522.41,99,0
61,87,1398.61,554.57,47.24,522.33,98,0
61,88,1394.35,554.33,47.33,522.11,97,0
61,89,1396.37,554.34,47.34,522.23,96,0
61,90,1404.52,555.15,47.21,522.01,95,0
61,91,1398.29,554.21,47.18,522.55,94,0
61,92,1401.47,554.08,47.39,522.02,93,0
61,93,1396.28,554.15,47.2,522.27,92,0
61,94,1396.38,554.18,47.37,522.12,91,0
61,95,1398.67,554.37,47.29,522.04,90,0
61,96,1398.23,553.98,47.28,522.14,89,0
61,97,1399.27,554.18,47.39,522.04,88,0
61,98,1398.53,555.13,47.28,522.49,87,0
61,99,1403.36,554.38,47.17,522.72,86,0
61,100,1396.85,554.65,47.26,522.6,85,0
61,101,1398.84,553.96,47.37,522.41,84,0
61,102,1402.19,553.98,47.12,522.54,83,0
61,103,1397.25,554.44,47.2,522.35,82,0
61,104,1397.83,554,47.35,522.57,81,0
61,105,1400.92,553.74,47.26,522.11,80,0
61,106,1404.63,554.34,47.29,522.42,79,0
61,107,1398.53,554.33,47.31,521.63,78,0
61,108,1402.59,553.98,47.24,522.52,77,0
61,109,1406.46,554.2,47.32,522.23,76,0
61,110,1397.78,554.15,47.34,521.67,75,0
61,111,1396.42,553.27,47.42,521.69,74,0
61,112,1404.73,554.96,47.16,521.61,73,0
61,113,1406.71,554.41,47.41,521.88,72,0
61,114,1392.25,554.26,47.5,521.82,71,0
61,115,1405.75,553.99,47.26,521.91,70,0
61,116,1403.28,553.7,47.28,522.32,69,0
61,117,1407.1,554.76,47.41,522.18,68,0
61,118,1399.26,553.94,47.46,522.57,67,0
61,119,1407.42,553.86,47.32,521.7,66,0
61,120,1403.68,553.74,47.3,521.67,65,0
61,121,1396.3,553.65,47.44,521.66,64,0
61,122,1398.86,553.25,47.51,521.85,63,0
61,123,1400.69,553.9,47.47,521.61,62,0
61,124,1405.36,554.68,47.35,521.28,61,0
61,125,1405.23,553.64,47.54,521.5,60,0
61,126,1405.49,553.57,47.52,521.41,59,0
61,127,1409,553.55,47.35,522.25,58,0
61,128,1401.69,553.67,47.37,521.8,57,0
61,129,1399.33,553.06,47.5,521.77,56,0
61,130,1402.25,553.46,47.45,521.57,55,0
61,131,1401.76,552.88,47.45,521.7,54,0
61,132,1410.25,554.09,47.53,521.73,53,0
61,133,1400.26,553.61,47.24,521.72,52,0
61,134,1405.94,553.44,47.53,521.56,51,0
61,135,1412.85,553.22,47.72,521.41,50,0
61,136,1405.66,553.44,47.54,521.77,49,0
61,137,1413.21,553.4,47.47,521.31,48,0
61,138,1412.76,553.16,47.66,521.4,47,0
61,139,1403.04,553.06,47.54,521.57,46,0
61,140,1411.6,553.66,47.68,521.51,45,0
61,141,1404.87,553.33,47.57,521.39,44,0
61,142,1407.85,553.44,47.6,522.02,43,0
61,143,1409.01,552.84,47.7,520.59,42,0
61,144,1414.42,553.64,47.51,521.91,41,0
61,145,1415.04,553.59,47.64,520.91,40,0
61,146,1408.49,553.81,47.56,521.53,39,0
61,147,1409.27,553.28,47.52,521.49,38,0
61,148,1406.07,552.8,47.74,520.79,37,0
61,149,1420.79,553.29,47.62,521.51,36,0
61,150,1415.22,552.49,47.64,520.9,35,0
61,151,1402.92,553.62,47.66,521.57,34,0
61,152,1411.75,553.27,47.75,520.78,33,0
61,153,1412.92,553.78,47.47,520.77,32,0
61,154,1413.98,552.81,47.64,521.38,31,0
61,155,1411.1,552.58,47.62,521.02,30,1
61,156,1414.85,552.4,47.84,520.86,29,1
61,157,1408.91,551.73,47.63,520.34,28,1
61,158,1410.7,552.91,47.52,520.5,27,1
61,159,1412.19,552.53,47.84,521.23,26,1
61,160,1412.2,552.36,47.74,520.17,25,1
61,161,1420.18,552.29,47.78,520.83,24,1
61,162,1408.61,552.79,47.71,520.78,23,1
61,163,1414.8,552.5,47.72,520.74,22,1
61,164,1418.16,552.18,47.73,520.48,21,1
61,165,1424.72,551.71,47.96,520.77,20,1
61,166,1417.55,552.32,47.87,520.72,19,1
61,167,1420.92,552.45,47.73,520.42,18,1
61,168,1421.04,552.31,48,520.98,17,1
61,169,1415.84,551.96,47.89,520.3,16,1
61,170,1420.64,552.61,47.62,520.71,15,1
61,171,1422.42,551.07,47.85,520.49,14,1
61,172,1416.4,552.33,47.89,520.44,13,1
61,173,1423.02,551.95,48.02,520.46,12,1
61,174,1422.98,551.88,48.07,520.29,11,1
61,175,1424.3,551.69,48,520.11,10,1
61,176,1431.19,551.45,48.16,519.8,9,1
61,177,1419.31,551.77,47.94,519.55,8,1
61,178,1420.18,551.92,47.95,519.76,7,1
61,179,1428.14,550.75,48.19,519.7,6,1
61,180,1421.91,550.73,48.02,519.33,5,1
61,181,1420.72,552.09,48.1,519.44,4,1
61,182,1430.19,551.3,48.19,519.72,3,1
61,183,1423.4,551.48,48.21,519.65,2,1
61,184,1425.73,551.31,48.25,519.62,1,1
61,185,1426,551.12,48.23,519.82,0,1
62,1,1413.2,553.04,47.55,521.52,179,0
62,2,1412.82,553.68,47.5,520.92,178,0
62,3,1408.06,553.07,47.68,521.57,177,0
62,4,1414.49,553.18,47.39,521.35,176,0
62,5,1406.66,553.2,47.46,521.81,175,0
62,6,1411.51,553.5,47.55,521.85,174,0
62,7,1410.77,553.27,47.56,521.58,173,0
62,8,1408.83,553.54,47.45,520.61,172,0
62,9,1407.77,553.9,47.52,521.92,171,0
62,10,1406.07,553.38,47.83,520.74,170,0
62,11,1411.29,553.09,47.74,521.05,169,0
62,12,1411.1,553.51,47.53,521.08,168,0
62,13,1412.85,553.58,47.8,521.17,167,0
62,14,1406.94,552.91,47.6,521.84,166,0
62,15,1406.98,553.61,47.63,521.17,165,0
62,16,1415.43,553.46,47.61,521.4,164,0
62,17,1398.21,553.15,47.46,521.73,163,0
62,18,1406.25,552.93,47.7,521.42,162,0
62,19,1407.26,553.63,47.74,521.14,161,0
62,20,1414.27,553.65,47.63,521.21,160,0
62,21,1409.23,553.39,47.55,521.33,159,0
62,22,1407.09,552.39,47.57,521.41,158,0
62,23,1404.89,553.13,47.53,521,157,0
62,24,1408.05,553.06,47.61,521.33,156,0
62,25,1406.74,552.47,47.62,521.26,155,0
62,26,1408.69,552.64,47.5,521.39,154,0
62,27,1414.84,553.17,47.43,521.04,153,0
62,28,1409.02,552.98,47.4,521.34,152,0
62,29,1410.11,553.33,47.6,521.77,151,0
62,30,1412.14,552.99,47.65,521.75,150,0
62,31,1410.57,552.63,47.59,521.22,149,0
62,32,1411.31,553.47,47.5,521.2,148,0
62,33,1411.03,553.95,47.62,521.38,147,0
62,34,1416.58,553.16,47.49,521.41,146,0
62,35,1409.62,553.99,47.62,520.87,145,0
62,36,1409.3,552.42,47.45,521.54,144,0
62,37,1411.42,552.75,47.69,521.3,143,0
62,38,1413.17,553.03,47.83,520.72,142,0
62,39,1414.58,553.8,47.78,521.03,141,0
62,40,1404.55,553.29,47.73,521.36,140,0
62,41,1406.87,553.31,47.76,521.34,139,0
62,42,1407.3,553.49,47.59,521.52,138,0
62,43,1409.41,552.97,47.53,521.22,137,0
62,44,1409.52,554.17,47.63,521.57,136,0
62,45,1409.73,553.62,47.47,521.52,135,0
62,46,1410.74,553.58,47.55,520.98,134,0
62,47,1413.37,553.01,47.62,521.19,133,0
62,48,1410.81,554.08,47.44,520.99,132,0
62,49,1416.11,552.94,47.53,521.22,131,0
62,50,1414.34,553.18,47.55,521.41,130,0
62,51,1412.15,553.54,47.55,521.33,129,0
62,52,1408.3,553.08,47.67,521.12,128,0
62,53,1400.45,553.63,47.78,521.63,127,0
62,54,1402.89,553.11,47.63,521.17,126,0
62,55,1411.69,552.85,47.54,520.97,125,0
62,56,1413.29,553.01,47.6,521.32,124,0
62,57,1411.37,552.52,47.61,521,123,0
62,58,1414.19,553.43,47.63,521.24,122,0
62,59,1414.86,553,47.69,521.22,121,0
62,60,1400.12,552.69,47.6,521.44,120,0
62,61,1411.67,553.28,47.68,521.01,119,0
62,62,1407.17,552.88,47.67,520.87,118,0
62,63,1406.49,553.11,47.77,520.94,117,0
62,64,1408.97,553.73,47.61,521,116,0
62,65,1409.1,553.12,47.62,521.21,115,0
62,66,1411.81,553.46,47.67,521.14,114,0
62,67,1414.17,553.59,47.75,521.67,113,0
62,68,1409.61,553.43,47.52,521.12,112,0
62,69,1410.2,553.3,47.61,520.79,111,0
62,70,1404.95,553.53,47.56,520.91,110,0
62,71,1406.7,553.55,47.52,520.92,109,0
62,72,1416.16,552.58,47.67,521.2,108,0
62,73,1412.89,552.58,47.72,521.11,107,0
62,74,1414.85,553.09,47.58,521.05,106,0
62,75,1413.87,552.5,47.64,521.58,105,0
62,76,1412.05,552.44,47.61,521.18,104,0
62,77,1416.65,553.35,47.56,521.86,103,0
62,78,1409.14,552.79,47.6,521.44,102,0
62,79,1411.4,552.17,47.81,521.48,101,0
62,80,1418.28,553.45,47.69,521.12,100,0
62,81,1413.66,552.72,47.64,521.38,99,0
62,82,1413.04,553.37,47.62,520.89,98,0
62,83,1413.15,553.92,47.57,521.14,97,0
62,84,1410.54,553.96,47.49,521.22,96,0
62,85,1413.38,553.77,47.62,521.38,95,0
62,86,1407.39,553.34,47.56,520.78,94,0
62,87,1419.23,553.19,47.84,520.88,93,0
62,88,1405.56,553.05,47.64,521.57,92,0
62,89,1410.79,553.94,47.74,520.94,91,0
62,90,1408.34,552.05,47.67,520.84,90,0
62,91,1412.59,553.07,47.71,521.04,89,0
62,92,1408.1,553.08,47.78,521.23,88,0
62,93,1405.98,552.8,47.79,520.77,87,0
62,94,1407.31,553.05,47.49,521.31,86,0
62,95,1411.22,552.81,47.53,521.12,85,0
62,96,1416.87,553.19,47.68,521.08,84,0
62,97,1418.07,552.97,47.7,520.66,83,0
62,98,1409.98,553.35,47.77,521.13,82,0
62,99,1415.34,553.14,47.64,520.81,81,0
62,100,1410.55,552.84,47.71,521.08,80,0
62,101,1414.79,553.15,47.62,521.34,79,0
62,102,1412.29,553.49,47.64,521.26,78,0
62,103,1415.37,552.46,47.84,521.66,77,0
62,104,1417.13,553.28,47.74,520.96,76,0
62,105,1413.35,552.46,47.7,520.86,75,0
62,106,1412.83,552.96,47.55,520.81,74,0
62,107,1411.13,553.42,47.55,521.2,73,0
62,108,1407.61,553.2,47.66,520.64,72,0
62,109,1414.77,553.2,47.78,521.2,71,0
62,110,1417.33,552.7,48.02,521.13,70,0
62,111,1415.12,552.87,47.71,521.25,69,0
62,112,1413.9,552.54,47.8,520.58,68,0
62,113,1414.98,553.04,47.82,520.83,67,0
62,114,1414.03,552.93,47.86,520.96,66,0
62,115,1412.89,553.29,47.76,520.59,65,0
62,116,1416.79,553.07,47.67,520.92,64,0
62,117,1412.28,551.99,47.63,520.5,63,0
62,118,1416.25,552.5,47.8,520.96,62,0
62,119,1423.39,553.25,47.62,520.5,61,0
62,120,1415.12,552.87,47.75,520.46,60,0
62,121,1417.1,553.25,47.94,521.09,59,0
62,122,1416.72,552.67,47.76,521.06,58,0
62,123,1409.42,552.8,47.58,521.26,57,0
62,124,1415.36,552.12,47.76,520.86,56,0
62,125,1418.66,552.4,47.9,520.77,55,0
62,126,1418.26,552.66,47.76,521.02,54,0
62,127,1418.87,552.53,47.83,520.64,53,0
62,128,1418.73,552.38,47.9,520.47,52,0
62,129,1415.35,552.96,47.83,521.01,51,0
62,130,1415.56,552.77,47.73,520.65,50,0
62,131,1424.62,552.38,47.61,520.2,49,0
62,132,1414.36,552.28,47.72,520.75,48,0
62,133,1414.19,552.4,47.74,520.82,47,0
62,134,1413.52,552.86,47.8,520.44,46,0
62,135,1414.56,552.29,47.84,520.22,45,0
62,136,1413.11,552.45,47.92,520.35,44,0
62,137,1411.41,551.97,47.8,520.87,43,0
62,138,1417.85,552.16,47.96,520.51,42,0
62,139,1421.41,551.42,47.61,520.21,41,0
62,140,1424.22,552.3,47.62,520.67,40,0
62,141,1414.9,552.51,47.89,521.06,39,0
62,142,1421.04,552.38,47.75,520.6,38,0
62,143,1420.05,552.21,47.92,520.34,37,0
62,144,1419.42,552.16,47.76,520.83,36,0
62,145,1416.1,551.88,47.94,520.41,35,0
62,146,1423.12,553.17,47.81,520.39,34,0
62,147,1414.54,551.95,47.95,520.03,33,0
62,148,1418.73,551.66,47.92,520.32,32,0
62,149,1415.52,552.19,47.89,520.63,31,0
62,150,1425.08,552.37,47.93,520.67,30,1
62,151,1419.74,551.65,47.94,520.46,29,1
62,152,1420.19,553.1,48.04,520.35,28,1
62,153,1424.44,552.15,47.94,520.1,27,1
62,154,1418.29,551.88,47.82,520.06,26,1
62,155,1422.98,552.41,47.91,520.31,25,1
62,156,1420.36,552.49,48.01,520.37,24,1
62,157,1424.62,552.78,47.91,520.01,23,1
62,158,1415.64,551.99,47.91,520.13,22,1
62,159,1419.18,551.99,47.98,519.76,21,1
62,160,1430.64,551.56,47.94,520.08,20,1
62,161,1419.38,551.99,47.85,520.17,19,1
62,162,1421.9,551.56,47.8,520.21,18,1
62,163,1421.51,552.29,48.04,519.97,17,1
62,164,1429.69,551.52,48.09,519.71,16,1
62,165,1421.31,551.43,48.11,520.14,15,1
62,166,1424.66,551.65,48,519.76,14,1
62,167,1425.57,551.25,48.06,519.58,13,1
62,168,1424.28,552.38,47.87,519.51,12,1
62,169,1420.12,551.76,48.25,520.12,11,1
62,170,1425.68,551.62,48.29,520.07,10,1
62,171,1424.08,552.14,48.21,520.26,9,1
62,172,1423.58,552.07,48.04,519.63,8,1
62,173,1431.48,552.49,48.12,519.87,7,1
